gene_set,pathway_name,stId,species,entities_found,entities_total,entities_ratio,p_value,fdr,reactions_found,reactions_total,reactions_ratio,token,reactome_browser_url
stable,Post-translational modification: synthesis of GPI-anchored proteins,R-HSA-163125,Homo sapiens,1,115,0.007103588856631046,0.18676832310309988,0.22546498336408294,1,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-163125&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by ALK fusions and activated point mutants,R-HSA-9725370,Homo sapiens,1,119,0.007350670208166038,0.1926167091519121,0.22546498336408294,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9725370&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by ALK in cancer,R-HSA-9700206,Homo sapiens,1,119,0.007350670208166038,0.1926167091519121,0.22546498336408294,2,71,0.004435836561289516,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9700206&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Platelet degranulation ,R-HSA-114608,Homo sapiens,1,142,0.008771387979492248,0.22546498336408294,0.22546498336408294,1,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-114608&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Nucleotide catabolism,R-HSA-8956319,Homo sapiens,1,144,0.008894928655259744,0.2282595701261244,0.2282595701261244,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8956319&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Response to elevated platelet cytosolic Ca2+,R-HSA-76005,Homo sapiens,1,149,0.009203780344678485,0.23520351085533842,0.23520351085533842,1,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76005&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,CHD chromatin remodelers,R-HSA-9937848,Homo sapiens,1,165,0.010192105750818458,0.2570210947450223,0.2570210947450223,1,44,0.002748969136573785,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937848&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Gastrulation,R-HSA-9758941,Homo sapiens,1,167,0.010315646426585954,0.2597056654896198,0.2597056654896198,2,104,0.006497563413719855,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9758941&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by TGFB family members,R-HSA-9006936,Homo sapiens,1,178,0.010995120143307184,0.27430421720899867,0.27430421720899867,2,148,0.00924653255029364,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9006936&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Ub-specific processing proteases,R-HSA-5689880,Homo sapiens,1,192,0.011859904873679659,0.2924825909931653,0.2924825909931653,1,40,0.0024990628514307135,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5689880&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,ATP-dependent chromatin remodelers,R-HSA-9932444,Homo sapiens,1,196,0.012106986225214653,0.29759513453363795,0.29759513453363795,1,64,0.003998500562289142,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9932444&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,mRNA Splicing - Major Pathway,R-HSA-72163,Homo sapiens,1,213,0.013157081969238371,0.3189282994541588,0.3189282994541588,3,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72163&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,mRNA Splicing,R-HSA-72172,Homo sapiens,1,224,0.013836555685959602,0.3323972845258856,0.3323972845258856,3,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72172&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,rRNA processing,R-HSA-72312,Homo sapiens,1,252,0.015566125146704553,0.365531686295249,0.365531686295249,1,22,0.0013744845682868924,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72312&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of nucleotides,R-HSA-15869,Homo sapiens,1,257,0.015874976836123295,0.3712790014880707,0.3712790014880707,2,143,0.008934149693864801,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-15869&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Deubiquitination,R-HSA-5688426,Homo sapiens,1,275,0.01698684291803076,0.3915560331275063,0.3915560331275063,1,77,0.004810695989004124,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5688426&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,"Platelet activation, signaling and aggregation",R-HSA-76002,Homo sapiens,1,294,0.01816047933782198,0.4122741856731993,0.4122741856731993,1,119,0.007434711983006373,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76002&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Parasitic Infection Pathways,R-HSA-9824443,Homo sapiens,1,301,0.018592871703008215,0.419734120030136,0.419734120030136,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9824443&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Leishmania infection,R-HSA-9658195,Homo sapiens,1,301,0.018592871703008215,0.419734120030136,0.419734120030136,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9658195&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RAF/MAP kinase cascade,R-HSA-5673001,Homo sapiens,1,309,0.0190870344060782,0.4281478269750678,0.4281478269750678,2,75,0.004685742846432588,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5673001&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,MAPK1/MAPK3 signaling,R-HSA-5684996,Homo sapiens,1,316,0.019519426771264437,0.4354130930610294,0.4354130930610294,2,82,0.005123078845432963,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5684996&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,Homo sapiens,1,317,0.01958119710914819,0.43644368510208076,0.43644368510208076,3,52,0.0032487817068599274,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72203&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of RNA,R-HSA-8953854,Homo sapiens,2,862,0.05324603125579097,0.46173751208007285,0.46173751208007285,5,244,0.015244283393727352,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8953854&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Transmission across Chemical Synapses,R-HSA-112315,Homo sapiens,1,343,0.021187225894125642,0.4626104372666624,0.4626104372666624,1,167,0.010433587404723228,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-112315&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Epigenetic regulation of gene expression,R-HSA-212165,Homo sapiens,1,345,0.021310766569893138,0.4645739348061104,0.4645739348061104,5,118,0.007372235411720605,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-212165&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Extracellular matrix organization,R-HSA-1474244,Homo sapiens,1,351,0.021681388597195626,0.47042295570504766,0.47042295570504766,2,330,0.020617268524303387,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1474244&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,MAPK family signaling cascades,R-HSA-5683057,Homo sapiens,1,367,0.0226697140033356,0.48572033036239715,0.48572033036239715,2,122,0.007622141696863676,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5683057&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Chromatin organization,R-HSA-4839726,Homo sapiens,1,389,0.024028661436778058,0.5060592545977106,0.5060592545977106,1,149,0.009309009121579408,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-4839726&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,SLC-mediated transmembrane transport,R-HSA-425407,Homo sapiens,1,417,0.02575823089752301,0.5308241875152742,0.5308241875152742,1,193,0.012057978258153192,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-425407&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Transport of small molecules,R-HSA-382551,Homo sapiens,2,1000,0.06177033788374822,0.542121128623698,0.542121128623698,2,463,0.02892665250531051,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-382551&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Translation,R-HSA-72766,Homo sapiens,1,450,0.0277966520476867,0.5584740262630197,0.5584740262630197,1,126,0.007872047982006747,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72766&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RHO GTPase cycle,R-HSA-9012999,Homo sapiens,1,460,0.028414355426524183,0.5665374398923555,0.5665374398923555,1,91,0.005685367987004873,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9012999&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Neutrophil degranulation,R-HSA-6798695,Homo sapiens,1,478,0.029526221508431653,0.5806946910908173,0.5806946910908173,1,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6798695&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Neuronal System,R-HSA-112316,Homo sapiens,1,489,0.03020569522515288,0.5891254409714941,0.5891254409714941,1,221,0.013807322254154692,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-112316&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Diseases of signal transduction by growth factor receptors and second messengers,R-HSA-5663202,Homo sapiens,1,536,0.03310890110568905,0.623340172521416,0.623340172521416,2,516,0.032237910783456204,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663202&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of amino acids and derivatives,R-HSA-71291,Homo sapiens,1,661,0.040830193341157575,0.7014827170176201,0.7014827170176201,1,302,0.018867924528301886,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-71291&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Developmental Biology,R-HSA-1266738,Homo sapiens,3,2009,0.12409660880845018,0.7157403143358558,0.7157403143358558,4,992,0.061976758715481695,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1266738&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by Rho GTPases,R-HSA-194315,Homo sapiens,1,708,0.043733399221693746,0.7266049546843008,0.7266049546843008,1,203,0.01268274397101087,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-194315&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",R-HSA-9716542,Homo sapiens,1,724,0.04472172462783371,0.7346817421445557,0.7346817421445557,1,212,0.013245033112582781,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9716542&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Hemostasis,R-HSA-109582,Homo sapiens,1,821,0.050713447402557295,0.778933703878586,0.778933703878586,1,366,0.022866425090591027,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-109582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Post-translational protein modification,R-HSA-597592,Homo sapiens,2,1679,0.10371239730681327,0.8180169961341595,0.8180169961341595,2,606,0.03786080219917531,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-597592&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of proteins,R-HSA-392499,Homo sapiens,3,2429,0.15004015071962443,0.83171817709385,0.83171817709385,3,929,0.05804073472447832,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-392499&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Innate Immune System,R-HSA-168249,Homo sapiens,1,1387,0.08567545864475878,0.9255420752830559,0.9255420752830559,1,782,0.04885667874547045,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168249&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signal Transduction,R-HSA-162582,Homo sapiens,3,3056,0.18877015257273458,0.931071432296699,0.931071432296699,5,2588,0.16168936648756715,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-162582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Gene expression (Transcription),R-HSA-74160,Homo sapiens,1,1920,0.1185990487367966,0.9742941521976495,0.9742941521976495,14,1138,0.0710983381232038,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-74160&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Infectious disease,R-HSA-5663205,Homo sapiens,1,1961,0.12113163259003026,0.9763521767871828,0.9763521767871828,1,1225,0.0765337998250656,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663205&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Disease,R-HSA-1643685,Homo sapiens,2,3090,0.19087034406078202,0.9831385153357475,0.9831385153357475,3,2174,0.13582406597525928,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1643685&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism,R-HSA-1430728,Homo sapiens,2,3788,0.23398603990363828,0.9956682172624132,0.9956682172624132,3,2392,0.14944395851555667,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1430728&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Immune System,R-HSA-168256,Homo sapiens,1,2810,0.1735746494533325,0.9960289506021829,0.9960289506021829,1,1842,0.11508184430838436,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168256&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
expression,Transcriptional regulation of granulopoiesis,R-HSA-9616222,Homo sapiens,4,70,0.004323923651862376,0.0007819756499436448,0.24794485247861053,7,27,0.0016868674247157316,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9616222&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,RUNX1 regulates transcription of genes involved in differentiation of HSCs,R-HSA-8939236,Homo sapiens,4,92,0.005682871085304837,0.002118124362938123,0.24794485247861053,3,15,0.0009371485692865175,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8939236&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,SIRT1 negatively regulates rRNA expression,R-HSA-427359,Homo sapiens,3,44,0.0027178948668849217,0.002237713103072192,0.24794485247861053,4,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-427359&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,RNA Polymerase I Promoter Escape,R-HSA-73772,Homo sapiens,3,60,0.0037062202730248936,0.005308497353836428,0.24794485247861053,2,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73772&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,B-WICH complex positively regulates rRNA expression,R-HSA-5250924,Homo sapiens,3,61,0.0037679906109086415,0.005555244972411666,0.24794485247861053,3,3,0.0001874297138573035,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5250924&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Negative Regulation of CDH1 Gene Transcription,R-HSA-9764725,Homo sapiens,3,68,0.004200382976094879,0.007475227008248431,0.24794485247861053,5,42,0.002624015994002249,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9764725&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of CDH1 Gene Transcription,R-HSA-9764560,Homo sapiens,3,78,0.004818086354932361,0.01082425773443385,0.24794485247861053,5,56,0.0034986879920029987,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9764560&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Positive epigenetic regulation of rRNA expression,R-HSA-5250913,Homo sapiens,3,79,0.004879856692816109,0.011199531120794859,0.24794485247861053,5,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5250913&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,NoRC negatively regulates rRNA expression,R-HSA-427413,Homo sapiens,3,79,0.004879856692816109,0.011199531120794859,0.24794485247861053,4,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-427413&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,RNA Polymerase I Promoter Clearance,R-HSA-73854,Homo sapiens,3,84,0.005188708382234851,0.013188177174438875,0.24794485247861053,7,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73854&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Replacement of protamines by nucleosomes in the male pronucleus,R-HSA-9821993,Homo sapiens,2,30,0.0018531101365124468,0.013407326822608145,0.24794485247861053,1,6,0.000374859427714607,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9821993&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,RNA Polymerase I Transcription,R-HSA-73864,Homo sapiens,3,86,0.0053122490580023475,0.014036438601412016,0.24794485247861053,10,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73864&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Negative epigenetic regulation of rRNA expression,R-HSA-5250941,Homo sapiens,3,88,0.005435789733769843,0.014915099704637447,0.24794485247861053,8,12,0.000749718855429214,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5250941&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,ChAHP complex assembly,R-HSA-9940465,Homo sapiens,2,32,0.0019766508122799433,0.015140953590435102,0.24794485247861053,1,4,0.00024990628514307136,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9940465&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Amyloid fiber formation,R-HSA-977225,Homo sapiens,3,89,0.005497560071653592,0.01536587035434489,0.24794485247861053,2,33,0.002061726852430339,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-977225&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Packaging Of Telomere Ends,R-HSA-171306,Homo sapiens,2,33,0.0020384211501636913,0.016042019272234143,0.24794485247861053,2,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-171306&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,RNA Polymerase I Promoter Opening,R-HSA-73728,Homo sapiens,2,33,0.0020384211501636913,0.016042019272234143,0.24794485247861053,1,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73728&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Inhibition of Host mRNA Processing and RNA Silencing,R-HSA-168315,Homo sapiens,1,3,0.00018531101365124467,0.017269983812225553,0.24794485247861053,1,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168315&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,DNA methylation,R-HSA-5334118,Homo sapiens,2,35,0.002161961825931188,0.01791122092860331,0.24794485247861053,7,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5334118&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Recognition and association of DNA glycosylase with site containing an affected purine,R-HSA-110330,Homo sapiens,2,38,0.0023472728395824327,0.020878470817284,0.24794485247861053,2,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-110330&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Assembly of the ORC complex at the origin of replication,R-HSA-68616,Homo sapiens,2,39,0.0024090431774661807,0.021910029700944134,0.24794485247861053,2,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-68616&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Acyl chain remodelling of PC,R-HSA-1482788,Homo sapiens,2,40,0.002470813515349929,0.022962370783920938,0.24794485247861053,3,9,0.0005622891415719105,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1482788&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
expression,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,R-HSA-9843970,Homo sapiens,2,41,0.002532583853233677,0.02403522430012628,0.24794485247861053,5,8,0.0004998125702861427,MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9843970&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTBfMzAzMg%3D%3D
